CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
India,IND,Delhi,IND_DL,STATE_TOTAL,20220510,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1896171,26183,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220511,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1897141,26184,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220512,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1898173,26184,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220513,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1899072,26188,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220514,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1899745,26192,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220515,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1900358,26195,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220516,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1900735,26196,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220517,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1901128,26198,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220518,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1901660,26198,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220519,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1902180,26199,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220520,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1902710,26199,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220521,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1903189,26200,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220522,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1903554,26201,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220523,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1903822,26201,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220524,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1904240,26203,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220525,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1904664,26207,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220526,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1905067,26208,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220527,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1905512,26208,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220528,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1905954,26208,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220529,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1906311,26208,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220530,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1906523,26209,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220531,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1906896,26210,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220601,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1907264,26210,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220602,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1907637,26212,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220603,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1907982,26212,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220604,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1908387,26212,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220605,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1908730,26212,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220606,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1908977,26212,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220607,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1909427,26213,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220608,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1909991,26214,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220609,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1910613,26216,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220610,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1911268,26218,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220611,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1912063,26218,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220612,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1912798,26221,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220613,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1913412,26221,V,Over 50%,13.89,13.89,25.00,25.00,28.57,28.57,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220614,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1914530,26223,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220615,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1915905,26223,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220616,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1917228,26225,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220617,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1919025,26226,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220618,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1920559,26229,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220619,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1922089,26232,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220620,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1923149,26238,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220621,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1924532,26239,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220622,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1925460,26242,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220623,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1927394,26242,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220624,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1928841,26243,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220625,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1929507,26249,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220626,,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1931398,26253,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220627,,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1932026,26256,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220628,,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1932900,26260,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220629,,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1934009,26261,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220630,,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1934874,26261,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220701,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1935687,26264,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220702,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1936365,26266,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220703,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1937013,26271,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220704,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1937433,26272,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220705,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1938048,26275,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220706,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1938648,26276,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220707,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1939227,26277,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220708,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1939758,26280,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220709,,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1940302,26282,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220710,,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1940735,26284,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220711,,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1941015,26284,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220712,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1941415,26285,V,Over 50%,,,,,,,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220713,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1941905,26288,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220714,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1942425,26289,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220715,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1943026,26289,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220716,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1943517,26291,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220717,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1944015,26292,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220718,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1944393,26294,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220719,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1944978,26296,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220720,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1945664,26296,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220721,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1946313,26297,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220722,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1947025,26298,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220723,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1947763,26299,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220724,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1948492,26301,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220725,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1948955,26303,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220726,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1949736,26305,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220727,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1950802,26307,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220728,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1951930,26307,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220729,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1953175,26308,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220730,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1954508,26311,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220731,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1955771,26311,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
India,IND,Delhi,IND_DL,STATE_TOTAL,20220801,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,,,,,,2.00,1,3.00,1.00,,,3.00,1,5.00,1,0.00,,,,,,,,,,,,,1956593,26313,V,Over 50%,13.89,13.89,28.12,28.12,32.14,32.14,,
